226
32386,PP EmergingMkSmall Style,2011-08-19 00:00:00,fail,2011-09-07 18:19:19,2011-09-07 18:19:33,14.36secs,"Java heap space
"
32384,PP EmergingMktDiversified Style,2011-08-23 00:00:00,fail,2011-09-07 18:19:33,2011-09-07 18:19:43,10.1secs,"Java heap space
"
32101,Schwab ETF Select List Strategic Asset Allocation Moderate,2011-05-06 00:00:00,fail,2011-09-07 18:19:43,2011-09-07 18:19:47,3.931secs,"Error while compiling strategies...
	com.lti.executor.Executor$2.process(Executor.java:968)
	com.lti.type.executor.StrategyInf.process(StrategyInf.java:35)
	com.lti.executor.Executor.execute(Executor.java:948)
	com.lti.executor.Executor.execute(Executor.java:907)
	com.lti.executor.BatchExecutorThread.run(BatchExecutorThread.java:223)
Caused by: Java heap space
"
32100,Schwab ETF Select List Tactical Asset Allocation Moderate,2011-05-27 00:00:00,fail,2011-09-07 18:19:47,2011-09-07 18:19:51,3.859secs,"Error while compiling strategies...
	com.lti.executor.Executor$2.process(Executor.java:968)
	com.lti.type.executor.StrategyInf.process(StrategyInf.java:35)
	com.lti.executor.Executor.execute(Executor.java:948)
	com.lti.executor.Executor.execute(Executor.java:907)
	com.lti.executor.BatchExecutorThread.run(BatchExecutorThread.java:223)
Caused by: Java heap space
"
32083,Smart Money style_OPSIX,2011-08-19 00:00:00,fail,2011-09-07 18:19:51,2011-09-07 18:20:03,12.347secs,"Java heap space
"
32082,Smart Money style_TGLMX,2011-08-19 00:00:00,fail,2011-09-07 18:20:03,2011-09-07 18:20:15,11.243secs,"Java heap space
"
32080,Smart Money style_AGDIX,2011-08-19 00:00:00,fail,2011-09-07 18:20:15,2011-09-07 18:20:29,14.25secs,"Java heap space
"
32079,Smart Money style_NSTTX,2011-08-19 00:00:00,fail,2011-09-07 18:20:29,2011-09-07 18:20:41,12.055secs,"Java heap space
"
32078,Smart Money style_LSBDX,2011-08-19 00:00:00,fail,2011-09-07 18:20:41,2011-09-07 18:20:52,11.583secs,"Java heap space
"
32077,Smart Money style_PTTRX,2011-08-19 00:00:00,fail,2011-09-07 18:20:52,2011-09-07 18:21:04,11.189secs,"Java heap space
"
32075,Smart Money style_MALOX,2011-05-12 00:00:00,fail,2011-09-07 18:21:04,2011-09-07 18:21:10,6.015secs,"Java heap space
"
32073,Smart Money style_DGPIX,2011-05-12 00:00:00,fail,2011-09-07 18:21:10,2011-09-07 18:21:17,7.518secs,"Java heap space
"
32072,Smart Money style_SGIIX,2011-05-12 00:00:00,fail,2011-09-07 18:21:17,2011-09-07 18:21:24,6.611secs,"Java heap space
"
32071,Smart Money style_LSWWX,2011-05-12 00:00:00,fail,2011-09-07 18:21:24,2011-09-07 18:21:31,7.4secs,"Java heap space
"
32070,Smart Money style_PGBAX,2011-05-12 00:00:00,fail,2011-09-07 18:21:31,2011-09-07 18:21:39,8.277secs,"Java heap space
"
32068,Smart Money style_WASYX,2011-05-12 00:00:00,fail,2011-09-07 18:21:39,2011-09-07 18:21:46,6.912secs,"Java heap space
"
32067,Smart Money style_PGMAX,2011-05-12 00:00:00,fail,2011-09-07 18:21:46,2011-09-07 18:21:55,8.87secs,"Java heap space
"
32066,Smart Money style_PASDX,2011-05-12 00:00:00,fail,2011-09-07 18:21:55,2011-09-07 18:22:02,6.571secs,"Java heap space
"
32065,Smart Money style_GBMFX,2011-05-12 00:00:00,fail,2011-09-07 18:22:02,2011-09-07 18:22:10,8.1secs,"Java heap space
"
32064,Smart Money style_VAAPX,2011-05-12 00:00:00,fail,2011-09-07 18:22:10,2011-09-07 18:22:17,6.761secs,"Java heap space
"
32063,Smart Money style_GRSPX,2011-05-12 00:00:00,fail,2011-09-07 18:22:17,2011-09-07 18:22:24,6.978secs,"Java heap space
"
32062,Smart Money style_LCORX,2011-05-12 00:00:00,fail,2011-09-07 18:22:24,2011-09-07 18:22:31,7.284secs,"Java heap space
"
32061,Smart Money style_SVBIX,2011-05-12 00:00:00,fail,2011-09-07 18:22:31,2011-09-07 18:22:38,7.432secs,"Java heap space
"
32060,Smart Money style_MNBAX,2011-05-12 00:00:00,fail,2011-09-07 18:22:38,2011-09-07 18:22:46,7.568secs,"Java heap space
"
32059,Smart Money style_FPACX,2011-05-12 00:00:00,fail,2011-09-07 18:22:46,2011-09-07 18:22:54,8.075secs,"Java heap space
"
32058,Smart Money style_HSGFX,2011-05-12 00:00:00,fail,2011-09-07 18:22:54,2011-09-07 18:23:02,7.642secs,"Java heap space
"
31963,PP US Style Return Table Wed,2011-06-09 00:00:00,fail,2011-09-07 18:23:02,2011-09-07 18:23:07,5.384secs,"null
	java.io.ObjectInputStream$BlockDataInputStream.peekByte(Unknown Source)
	java.io.ObjectInputStream.readObject0(Unknown Source)
	java.io.ObjectInputStream.readObject(Unknown Source)
	com.lti.compiledstrategy.Total_Return_Table611.readObject(Total_Return_Table611.java:95)
	com.lti.executor.Simulator._readObject(Simulator.java:185)
	com.lti.executor.Simulator.simulate(Simulator.java:942)
	com.lti.executor.Executor.execute(Executor.java:804)
	com.lti.executor.Executor.execute(Executor.java:975)
	com.lti.executor.Executor.execute(Executor.java:907)
	com.lti.executor.BatchExecutorThread.run(BatchExecutorThread.java:223)
"
31934,Smart Money style_FSRRX,2011-08-19 00:00:00,fail,2011-09-07 18:23:07,2011-09-07 18:23:21,14.211secs,"Java heap space
"
31877,Smart Money style,2011-08-19 00:00:00,fail,2011-09-07 18:23:21,2011-09-07 18:23:35,14.026secs,"Java heap space
"
31876,PP Total Bond Style,2011-08-19 00:00:00,fail,2011-09-07 18:23:35,2011-09-07 18:23:51,15.435secs,"Java heap space
"
31872,PP Emerging Mkt Bond Style,2011-08-19 00:00:00,fail,2011-09-07 18:23:51,2011-09-07 18:24:07,15.917secs,"Java heap space
"
31871,PP International REIT Style,2011-08-19 00:00:00,fail,2011-09-07 18:24:07,2011-09-07 18:24:25,18.625secs,"Java heap space
"
31870,PP US REIT Style,2011-08-19 00:00:00,fail,2011-09-07 18:24:25,2011-09-07 18:24:51,25.57secs,"Java heap space
"
31869,PP Preferred Convertible Style,2011-08-19 00:00:00,fail,2011-09-07 18:24:51,2011-09-07 18:25:05,14.611secs,"Java heap space
"
31868,PP High Yield Corp Bond Style,2011-08-19 00:00:00,fail,2011-09-07 18:25:05,2011-09-07 18:25:20,14.491secs,"Java heap space
"
31852,PP Long Investment Grade Corp Bond Style,2011-08-19 00:00:00,fail,2011-09-07 18:25:20,2011-09-07 18:25:34,14.185secs,"Java heap space
"
31851,PP Interm Investment Grade Corp Bond Style,2011-08-19 00:00:00,fail,2011-09-07 18:25:34,2011-09-07 18:25:47,13.326secs,"Java heap space
"
31850,PP Short Investment Grade Corp Bond Style,2011-08-19 00:00:00,fail,2011-09-07 18:25:47,2011-09-07 18:25:59,11.882secs,"Java heap space
"
31755,PP Broadbase Commodities Style,2011-08-19 00:00:00,fail,2011-09-07 18:25:59,2011-09-07 18:26:13,13.885secs,"Java heap space
"
31741,PP US SmallCapValue Style,2011-08-19 00:00:00,fail,2011-09-07 18:26:13,2011-09-07 18:26:27,13.916secs,"Java heap space
"
31740,PP US SmallCapGrowth Style,2011-08-19 00:00:00,fail,2011-09-07 18:26:27,2011-09-07 18:26:42,14.46secs,"Java heap space
"
31739,PP US SmallCapBlend Style,2011-08-19 00:00:00,fail,2011-09-07 18:26:42,2011-09-07 18:26:55,13.874secs,"Java heap space
"
31738,PP US MidCapValue Style,2011-08-19 00:00:00,fail,2011-09-07 18:26:55,2011-09-07 18:27:11,15.326secs,"Java heap space
"
31737,PP US MidCapGrowth Style,2011-08-19 00:00:00,fail,2011-09-07 18:27:11,2011-09-07 18:27:25,14.193secs,"Java heap space
"
31724,PP US MidCapBlend Style,2011-08-19 00:00:00,fail,2011-09-07 18:27:25,2011-09-07 18:27:40,15.042secs,"Java heap space
"
31717,PP US LargeCapValue Style,2011-08-19 00:00:00,fail,2011-09-07 18:27:40,2011-09-07 18:27:53,13.297secs,"Java heap space
"
31714,PP US LargeCapGrowth Style,2011-08-19 00:00:00,fail,2011-09-07 18:27:53,2011-09-07 18:28:07,13.888secs,"Java heap space
"
31609,PP US LargeCapBlend Style,2011-08-19 00:00:00,fail,2011-09-07 18:28:07,2011-09-07 18:28:22,15.049secs,"Java heap space
"
31599,U.S. Large Cap Blend,2011-08-19 00:00:00,fail,2011-09-07 18:28:22,2011-09-07 18:28:36,13.893secs,"Java heap space
"
